,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
11221,ma,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,10.6190476,,,state,dsew-cpr
11222,md,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,15.047619,,,state,dsew-cpr
11223,me,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,3.952381,,,state,dsew-cpr
11224,mi,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,30.0952381,,,state,dsew-cpr
11225,mn,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,13.4761905,,,state,dsew-cpr
11226,mo,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,97.0952381,,,state,dsew-cpr
11227,mp,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,0.0,,,state,dsew-cpr
11228,ms,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,29.8095238,,,state,dsew-cpr
11229,mt,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,9.4761905,,,state,dsew-cpr
11230,nc,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,44.6190476,,,state,dsew-cpr
11231,nd,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,1.6666667,,,state,dsew-cpr
11232,ne,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,5.7619048,,,state,dsew-cpr
11233,nh,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,1.6190476,,,state,dsew-cpr
11234,nj,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,29.0,,,state,dsew-cpr
11235,nm,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,11.5238095,,,state,dsew-cpr
11236,nv,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,56.8571429,,,state,dsew-cpr
11237,ny,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,52.0952381,,,state,dsew-cpr
11238,oh,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,39.6190476,,,state,dsew-cpr
11239,ok,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,33.2857143,,,state,dsew-cpr
11240,or,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,12.7619048,,,state,dsew-cpr
11241,pa,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,38.5714286,,,state,dsew-cpr
11242,pr,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,2.1428571,,,state,dsew-cpr
11243,ri,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,1.2380952,,,state,dsew-cpr
11244,sc,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,12.9047619,,,state,dsew-cpr
11245,sd,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,3.7619048,,,state,dsew-cpr
11246,tn,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,22.6190476,,,state,dsew-cpr
11247,tx,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,192.5238095,,,state,dsew-cpr
11248,ut,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,36.8095238,,,state,dsew-cpr
11249,va,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,23.1904762,,,state,dsew-cpr
11250,vi,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,0.2857143,,,state,dsew-cpr
11251,vt,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,1.0952381,,,state,dsew-cpr
11252,wa,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,29.7619048,,,state,dsew-cpr
11253,wi,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,14.7619048,,,state,dsew-cpr
11254,wv,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,6.6190476,,,state,dsew-cpr
11255,wy,confirmed_admissions_covid_1d_7dav,2021-07-04,2022-05-02,302,7.9047619,,,state,dsew-cpr
11256,ak,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,2.7619048,,,state,dsew-cpr
11257,al,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,37.7142857,,,state,dsew-cpr
11258,ar,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,56.7142857,,,state,dsew-cpr
11259,as,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,0.0,,,state,dsew-cpr
11260,az,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,64.1904762,,,state,dsew-cpr
11261,ca,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,174.2380952,,,state,dsew-cpr
11262,co,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,44.4285714,,,state,dsew-cpr
11263,ct,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,6.1904762,,,state,dsew-cpr
11264,dc,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,4.5714286,,,state,dsew-cpr
11265,de,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,1.4285714,,,state,dsew-cpr
11266,fl,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,319.0952381,,,state,dsew-cpr
11267,ga,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,85.5238095,,,state,dsew-cpr
11268,gu,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,0.5238095,,,state,dsew-cpr
11269,hi,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,5.2380952,,,state,dsew-cpr
11270,ia,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,11.1904762,,,state,dsew-cpr
11271,id,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,7.047619,,,state,dsew-cpr
11272,il,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,45.952381,,,state,dsew-cpr
11273,in,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,31.047619,,,state,dsew-cpr
11274,ks,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,16.0,,,state,dsew-cpr
11275,ky,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,70.3809524,,,state,dsew-cpr
11276,la,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,48.5714286,,,state,dsew-cpr
11277,ma,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,9.952381,,,state,dsew-cpr
11278,md,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,16.0952381,,,state,dsew-cpr
11279,me,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,3.9047619,,,state,dsew-cpr
11280,mi,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,29.4761905,,,state,dsew-cpr
11281,mn,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,13.952381,,,state,dsew-cpr
11282,mo,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,102.7619048,,,state,dsew-cpr
11283,mp,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,0.0,,,state,dsew-cpr
11284,ms,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,30.6190476,,,state,dsew-cpr
11285,mt,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,9.3809524,,,state,dsew-cpr
11286,nc,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,44.2380952,,,state,dsew-cpr
11287,nd,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,1.6190476,,,state,dsew-cpr
11288,ne,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,5.952381,,,state,dsew-cpr
11289,nh,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,1.6666667,,,state,dsew-cpr
11290,nj,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,29.1428571,,,state,dsew-cpr
11291,nm,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,12.047619,,,state,dsew-cpr
11292,nv,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,61.5714286,,,state,dsew-cpr
11293,ny,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,53.3333333,,,state,dsew-cpr
11294,oh,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,35.8095238,,,state,dsew-cpr
11295,ok,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,36.4285714,,,state,dsew-cpr
11296,or,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,12.5238095,,,state,dsew-cpr
11297,pa,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,38.5714286,,,state,dsew-cpr
11298,pr,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,2.1428571,,,state,dsew-cpr
11299,ri,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,1.1904762,,,state,dsew-cpr
11300,sc,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,14.0952381,,,state,dsew-cpr
11301,sd,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,3.8095238,,,state,dsew-cpr
11302,tn,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,23.8095238,,,state,dsew-cpr
11303,tx,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,215.1904762,,,state,dsew-cpr
11304,ut,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,36.7619048,,,state,dsew-cpr
11305,va,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,23.2380952,,,state,dsew-cpr
11306,vi,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,0.4285714,,,state,dsew-cpr
11307,vt,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,1.047619,,,state,dsew-cpr
11308,wa,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,32.8095238,,,state,dsew-cpr
11309,wi,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,14.2380952,,,state,dsew-cpr
11310,wv,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,6.5238095,,,state,dsew-cpr
11311,wy,confirmed_admissions_covid_1d_7dav,2021-07-05,2022-05-02,301,7.5238095,,,state,dsew-cpr
11312,ak,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,3.2857143,,,state,dsew-cpr
11313,al,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,40.1428571,,,state,dsew-cpr
11314,ar,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,59.1428571,,,state,dsew-cpr
11315,as,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,0.0,,,state,dsew-cpr
11316,az,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,63.7142857,,,state,dsew-cpr
11317,ca,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,179.0,,,state,dsew-cpr
11318,co,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,45.1428571,,,state,dsew-cpr
11319,ct,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,6.2857143,,,state,dsew-cpr
11320,dc,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,4.4285714,,,state,dsew-cpr
11321,de,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,1.5714286,,,state,dsew-cpr
11322,fl,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,338.4285714,,,state,dsew-cpr
11323,ga,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,85.1428571,,,state,dsew-cpr
11324,gu,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,0.5714286,,,state,dsew-cpr
11325,hi,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,6.2857143,,,state,dsew-cpr
11326,ia,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,10.7142857,,,state,dsew-cpr
11327,id,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,7.0,,,state,dsew-cpr
11328,il,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,45.7142857,,,state,dsew-cpr
11329,in,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,30.7142857,,,state,dsew-cpr
11330,ks,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,16.7142857,,,state,dsew-cpr
11331,ky,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,71.2857143,,,state,dsew-cpr
11332,la,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,50.2857143,,,state,dsew-cpr
11333,ma,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,9.2857143,,,state,dsew-cpr
11334,md,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,17.1428571,,,state,dsew-cpr
11335,me,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,3.8571429,,,state,dsew-cpr
11336,mi,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,28.8571429,,,state,dsew-cpr
11337,mn,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,14.4285714,,,state,dsew-cpr
11338,mo,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,108.4285714,,,state,dsew-cpr
11339,mp,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,0.0,,,state,dsew-cpr
11340,ms,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,31.4285714,,,state,dsew-cpr
11341,mt,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,9.2857143,,,state,dsew-cpr
11342,nc,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,43.8571429,,,state,dsew-cpr
11343,nd,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,1.5714286,,,state,dsew-cpr
11344,ne,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,6.1428571,,,state,dsew-cpr
11345,nh,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,1.7142857,,,state,dsew-cpr
11346,nj,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,29.2857143,,,state,dsew-cpr
11347,nm,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,12.5714286,,,state,dsew-cpr
11348,nv,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,66.2857143,,,state,dsew-cpr
11349,ny,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,54.5714286,,,state,dsew-cpr
11350,oh,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,32.0,,,state,dsew-cpr
11351,ok,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,39.5714286,,,state,dsew-cpr
11352,or,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,12.2857143,,,state,dsew-cpr
11353,pa,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,38.5714286,,,state,dsew-cpr
11354,pr,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,2.1428571,,,state,dsew-cpr
11355,ri,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,1.1428571,,,state,dsew-cpr
11356,sc,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,15.2857143,,,state,dsew-cpr
11357,sd,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,3.8571429,,,state,dsew-cpr
11358,tn,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,25.0,,,state,dsew-cpr
11359,tx,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,237.8571429,,,state,dsew-cpr
11360,ut,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,36.7142857,,,state,dsew-cpr
11361,va,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,23.2857143,,,state,dsew-cpr
11362,vi,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,0.5714286,,,state,dsew-cpr
11363,vt,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,1.0,,,state,dsew-cpr
11364,wa,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,35.8571429,,,state,dsew-cpr
11365,wi,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,13.7142857,,,state,dsew-cpr
11366,wv,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,6.4285714,,,state,dsew-cpr
11367,wy,confirmed_admissions_covid_1d_7dav,2021-07-06,2022-05-02,300,7.1428571,,,state,dsew-cpr
11368,ak,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,3.7142857,,,state,dsew-cpr
11369,al,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,41.1428571,,,state,dsew-cpr
11370,ar,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,62.9285714,,,state,dsew-cpr
11371,as,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,0.0,,,state,dsew-cpr
11372,az,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,62.2857143,,,state,dsew-cpr
11373,ca,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,182.7142857,,,state,dsew-cpr
11374,co,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,45.5357143,,,state,dsew-cpr
11375,ct,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,6.0,,,state,dsew-cpr
11376,dc,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,3.7857143,,,state,dsew-cpr
11377,de,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,1.8571429,,,state,dsew-cpr
11378,fl,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,352.8928571,,,state,dsew-cpr
11379,ga,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,93.8571429,,,state,dsew-cpr
11380,gu,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,0.5,,,state,dsew-cpr
11381,hi,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,6.3928571,,,state,dsew-cpr
11382,ia,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,11.3928571,,,state,dsew-cpr
11383,id,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,7.0357143,,,state,dsew-cpr
11384,il,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,46.3214286,,,state,dsew-cpr
11385,in,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,32.5714286,,,state,dsew-cpr
11386,ks,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,17.5,,,state,dsew-cpr
11387,ky,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,70.2857143,,,state,dsew-cpr
11388,la,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,53.9642857,,,state,dsew-cpr
11389,ma,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,10.4642857,,,state,dsew-cpr
11390,md,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,16.9642857,,,state,dsew-cpr
11391,me,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,3.7857143,,,state,dsew-cpr
11392,mi,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,28.75,,,state,dsew-cpr
11393,mn,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,14.5714286,,,state,dsew-cpr
11394,mo,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,108.9285714,,,state,dsew-cpr
11395,mp,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,0.0,,,state,dsew-cpr
11396,ms,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,32.2142857,,,state,dsew-cpr
11397,mt,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,9.5,,,state,dsew-cpr
11398,nc,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,43.8571429,,,state,dsew-cpr
11399,nd,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,1.6428571,,,state,dsew-cpr
11400,ne,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,6.3214286,,,state,dsew-cpr
11401,nh,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,1.9642857,,,state,dsew-cpr
11402,nj,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,30.5357143,,,state,dsew-cpr
11403,nm,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,13.1428571,,,state,dsew-cpr
11404,nv,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,67.75,,,state,dsew-cpr
11405,ny,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,53.7857143,,,state,dsew-cpr
11406,oh,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,33.1428571,,,state,dsew-cpr
11407,ok,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,41.8571429,,,state,dsew-cpr
11408,or,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,11.8928571,,,state,dsew-cpr
11409,pa,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,37.75,,,state,dsew-cpr
11410,pr,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,2.1785714,,,state,dsew-cpr
11411,ri,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,1.2857143,,,state,dsew-cpr
11412,sc,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,16.4285714,,,state,dsew-cpr
11413,sd,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,3.7857143,,,state,dsew-cpr
11414,tn,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,25.8571429,,,state,dsew-cpr
11415,tx,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,231.9285714,,,state,dsew-cpr
11416,ut,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,35.6071429,,,state,dsew-cpr
11417,va,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,23.5714286,,,state,dsew-cpr
11418,vi,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,0.5714286,,,state,dsew-cpr
11419,vt,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,0.9285714,,,state,dsew-cpr
11420,wa,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,35.3214286,,,state,dsew-cpr
11421,wi,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,13.8214286,,,state,dsew-cpr
11422,wv,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,6.6785714,,,state,dsew-cpr
11423,wy,confirmed_admissions_covid_1d_7dav,2021-07-07,2022-05-02,299,7.2142857,,,state,dsew-cpr
11424,ak,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,4.1428571,,,state,dsew-cpr
11425,al,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,42.1428571,,,state,dsew-cpr
11426,ar,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,66.7142857,,,state,dsew-cpr
11427,as,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,0.0,,,state,dsew-cpr
11428,az,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,60.8571429,,,state,dsew-cpr
11429,ca,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,186.4285714,,,state,dsew-cpr
11430,co,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,45.9285714,,,state,dsew-cpr
11431,ct,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,5.7142857,,,state,dsew-cpr
11432,dc,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,3.1428571,,,state,dsew-cpr
11433,de,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,2.1428571,,,state,dsew-cpr
11434,fl,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,367.3571429,,,state,dsew-cpr
11435,ga,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,102.5714286,,,state,dsew-cpr
11436,gu,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,0.4285714,,,state,dsew-cpr
11437,hi,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,6.5,,,state,dsew-cpr
11438,ia,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,12.0714286,,,state,dsew-cpr
11439,id,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,7.0714286,,,state,dsew-cpr
11440,il,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,46.9285714,,,state,dsew-cpr
11441,in,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,34.4285714,,,state,dsew-cpr
11442,ks,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,18.2857143,,,state,dsew-cpr
11443,ky,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,69.2857143,,,state,dsew-cpr
11444,la,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,57.6428571,,,state,dsew-cpr
11445,ma,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,11.6428571,,,state,dsew-cpr
11446,md,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,16.7857143,,,state,dsew-cpr
11447,me,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,3.7142857,,,state,dsew-cpr
11448,mi,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,28.6428571,,,state,dsew-cpr
11449,mn,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,14.7142857,,,state,dsew-cpr
11450,mo,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,109.4285714,,,state,dsew-cpr
11451,mp,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,0.0,,,state,dsew-cpr
11452,ms,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,33.0,,,state,dsew-cpr
11453,mt,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,9.7142857,,,state,dsew-cpr
11454,nc,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,43.8571429,,,state,dsew-cpr
11455,nd,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,1.7142857,,,state,dsew-cpr
11456,ne,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,6.5,,,state,dsew-cpr
11457,nh,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,2.2142857,,,state,dsew-cpr
11458,nj,confirmed_admissions_covid_1d_7dav,2021-07-08,2022-05-02,298,31.7857143,,,state,dsew-cpr
