,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
4277,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202214,32,122.0,,,state,nchs-mortality
4278,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202215,33,350.0,,,state,nchs-mortality
4279,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202218,36,504.0,,,state,nchs-mortality
4280,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202227,45,122.0,,,state,nchs-mortality
4281,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202214,32,124.0,,,state,nchs-mortality
4282,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,33.0,,,state,nchs-mortality
4283,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202217,35,192.0,,,state,nchs-mortality
4284,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202145,11,99.0,,,state,nchs-mortality
4285,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202213,31,404.0,,,state,nchs-mortality
4286,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202205,23,392.0,,,state,nchs-mortality
4287,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202205,23,64.0,,,state,nchs-mortality
4288,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202228,46,614.0,,,state,nchs-mortality
4289,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,25.0,,,state,nchs-mortality
4290,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202148,14,61.0,,,state,nchs-mortality
4291,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202252,70,32.0,,,state,nchs-mortality
4292,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202214,32,169.0,,,state,nchs-mortality
4293,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202227,45,95.0,,,state,nchs-mortality
4294,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202147,13,212.0,,,state,nchs-mortality
4295,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202218,36,420.0,,,state,nchs-mortality
4296,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202214,32,342.0,,,state,nchs-mortality
4297,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202222,40,336.0,,,state,nchs-mortality
4298,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202220,38,215.0,,,state,nchs-mortality
4299,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202222,40,310.0,,,state,nchs-mortality
4300,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202228,46,132.0,,,state,nchs-mortality
4301,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,21.0,,,state,nchs-mortality
4302,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202210,28,427.0,,,state,nchs-mortality
4303,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,21.0,,,state,nchs-mortality
4304,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202317,87,616.0,,,state,nchs-mortality
4305,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202227,45,2484.0,,,state,nchs-mortality
4306,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202219,37,75.0,,,state,nchs-mortality
4307,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202227,45,241.0,,,state,nchs-mortality
4308,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,10.0,,,state,nchs-mortality
4309,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202227,45,260.0,,,state,nchs-mortality
4310,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202208,26,151.0,,,state,nchs-mortality
4311,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202209,27,108.0,,,state,nchs-mortality
4312,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202134,202144,10,31.0,,,state,nchs-mortality
4313,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202219,36,41.0,,,state,nchs-mortality
4314,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202220,37,551.0,,,state,nchs-mortality
4315,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202210,27,262.0,,,state,nchs-mortality
4316,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202218,35,342.0,,,state,nchs-mortality
4317,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,1390.0,,,state,nchs-mortality
4318,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202150,15,135.0,,,state,nchs-mortality
4319,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202204,21,72.0,,,state,nchs-mortality
4320,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202204,21,19.0,,,state,nchs-mortality
4321,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,27.0,,,state,nchs-mortality
4322,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202221,38,3036.0,,,state,nchs-mortality
4323,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,1089.0,,,state,nchs-mortality
4324,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202227,44,78.0,,,state,nchs-mortality
4325,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,110.0,,,state,nchs-mortality
4326,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202149,14,104.0,,,state,nchs-mortality
4327,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202218,35,342.0,,,state,nchs-mortality
4328,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,288.0,,,state,nchs-mortality
4329,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202145,10,135.0,,,state,nchs-mortality
4330,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202211,28,447.0,,,state,nchs-mortality
4331,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202222,39,451.0,,,state,nchs-mortality
4332,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202204,21,116.0,,,state,nchs-mortality
4333,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202213,30,132.0,,,state,nchs-mortality
4334,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,38.0,,,state,nchs-mortality
4335,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202214,31,241.0,,,state,nchs-mortality
4336,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202214,31,114.0,,,state,nchs-mortality
4337,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202227,44,355.0,,,state,nchs-mortality
4338,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202150,15,349.0,,,state,nchs-mortality
4339,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202204,21,54.0,,,state,nchs-mortality
4340,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,745.0,,,state,nchs-mortality
4341,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,20.0,,,state,nchs-mortality
4342,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202146,11,51.0,,,state,nchs-mortality
4343,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202252,69,19.0,,,state,nchs-mortality
4344,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202211,28,181.0,,,state,nchs-mortality
4345,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202218,35,92.0,,,state,nchs-mortality
4346,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202149,14,182.0,,,state,nchs-mortality
4347,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202204,21,424.0,,,state,nchs-mortality
4348,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202222,39,447.0,,,state,nchs-mortality
4349,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202212,29,401.0,,,state,nchs-mortality
4350,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202227,44,280.0,,,state,nchs-mortality
4351,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202217,34,339.0,,,state,nchs-mortality
4352,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,158.0,,,state,nchs-mortality
4353,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,25.0,,,state,nchs-mortality
4354,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202213,30,452.0,,,state,nchs-mortality
4355,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202148,13,38.0,,,state,nchs-mortality
4356,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202317,86,764.0,,,state,nchs-mortality
4357,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202227,44,2575.0,,,state,nchs-mortality
4358,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,84.0,,,state,nchs-mortality
4359,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,265.0,,,state,nchs-mortality
4360,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,13.0,,,state,nchs-mortality
4361,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,331.0,,,state,nchs-mortality
4362,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202228,45,158.0,,,state,nchs-mortality
4363,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202220,37,154.0,,,state,nchs-mortality
4364,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202135,202144,9,39.0,,,state,nchs-mortality
4365,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202148,12,34.0,,,state,nchs-mortality
4366,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202211,27,611.0,,,state,nchs-mortality
4367,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202227,43,213.0,,,state,nchs-mortality
4368,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202152,16,332.0,,,state,nchs-mortality
4369,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202334,102,1399.0,,,state,nchs-mortality
4370,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202214,30,128.0,,,state,nchs-mortality
4371,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202227,43,64.0,,,state,nchs-mortality
4372,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202209,25,14.0,,,state,nchs-mortality
4373,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202206,22,32.0,,,state,nchs-mortality
4374,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,2668.0,,,state,nchs-mortality
4375,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202229,45,1058.0,,,state,nchs-mortality
4376,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202149,13,74.0,,,state,nchs-mortality
4377,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,108.0,,,state,nchs-mortality
4378,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202208,24,121.0,,,state,nchs-mortality
4379,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202204,20,392.0,,,state,nchs-mortality
4380,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,376.0,,,state,nchs-mortality
4381,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202202,18,140.0,,,state,nchs-mortality
4382,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202222,38,453.0,,,state,nchs-mortality
4383,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202227,43,356.0,,,state,nchs-mortality
4384,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202214,30,129.0,,,state,nchs-mortality
4385,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202221,37,174.0,,,state,nchs-mortality
4386,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202144,8,57.0,,,state,nchs-mortality
4387,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202223,39,263.0,,,state,nchs-mortality
4388,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202147,11,110.0,,,state,nchs-mortality
4389,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202151,15,294.0,,,state,nchs-mortality
4390,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202207,23,349.0,,,state,nchs-mortality
4391,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202216,32,72.0,,,state,nchs-mortality
4392,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202243,59,717.0,,,state,nchs-mortality
4393,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202144,8,27.0,,,state,nchs-mortality
4394,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202145,9,53.0,,,state,nchs-mortality
4395,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202252,68,30.0,,,state,nchs-mortality
4396,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202215,31,201.0,,,state,nchs-mortality
4397,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202218,34,120.0,,,state,nchs-mortality
4398,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202215,31,219.0,,,state,nchs-mortality
4399,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202227,43,502.0,,,state,nchs-mortality
4400,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202223,39,528.0,,,state,nchs-mortality
4401,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202220,36,364.0,,,state,nchs-mortality
4402,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,250.0,,,state,nchs-mortality
4403,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202208,24,387.0,,,state,nchs-mortality
4404,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,157.0,,,state,nchs-mortality
4405,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202144,8,40.0,,,state,nchs-mortality
4406,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202213,29,519.0,,,state,nchs-mortality
4407,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202145,9,36.0,,,state,nchs-mortality
4408,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202317,85,826.0,,,state,nchs-mortality
4409,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202214,30,2446.0,,,state,nchs-mortality
4410,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202146,10,91.0,,,state,nchs-mortality
4411,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,303.0,,,state,nchs-mortality
4412,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202144,8,10.0,,,state,nchs-mortality
4413,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,327.0,,,state,nchs-mortality
4414,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202228,44,175.0,,,state,nchs-mortality
4415,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202222,38,177.0,,,state,nchs-mortality
4416,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202136,202146,10,37.0,,,state,nchs-mortality
4417,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202214,29,45.0,,,state,nchs-mortality
4418,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202221,36,526.0,,,state,nchs-mortality
4419,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,214.0,,,state,nchs-mortality
4420,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,337.0,,,state,nchs-mortality
4421,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,1300.0,,,state,nchs-mortality
4422,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202221,36,158.0,,,state,nchs-mortality
4423,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,71.0,,,state,nchs-mortality
4424,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202144,7,13.0,,,state,nchs-mortality
4425,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202151,14,46.0,,,state,nchs-mortality
4426,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,2158.0,,,state,nchs-mortality
4427,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,1012.0,,,state,nchs-mortality
4428,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,72.0,,,state,nchs-mortality
4429,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,120.0,,,state,nchs-mortality
4430,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202152,15,166.0,,,state,nchs-mortality
4431,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202209,24,375.0,,,state,nchs-mortality
4432,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202209,24,405.0,,,state,nchs-mortality
4433,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202210,25,127.0,,,state,nchs-mortality
4434,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202204,19,487.0,,,state,nchs-mortality
4435,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202218,33,370.0,,,state,nchs-mortality
4436,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202151,14,128.0,,,state,nchs-mortality
4437,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202204,19,179.0,,,state,nchs-mortality
4438,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202145,8,43.0,,,state,nchs-mortality
4439,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202212,27,314.0,,,state,nchs-mortality
4440,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202205,20,141.0,,,state,nchs-mortality
4441,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,319.0,,,state,nchs-mortality
4442,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202152,15,299.0,,,state,nchs-mortality
4443,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202209,24,74.0,,,state,nchs-mortality
4444,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,770.0,,,state,nchs-mortality
4445,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202209,24,36.0,,,state,nchs-mortality
4446,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202144,7,55.0,,,state,nchs-mortality
4447,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202252,67,25.0,,,state,nchs-mortality
4448,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202207,22,210.0,,,state,nchs-mortality
4449,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202211,26,99.0,,,state,nchs-mortality
4450,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202152,15,210.0,,,state,nchs-mortality
4451,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202209,24,518.0,,,state,nchs-mortality
4452,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202216,31,698.0,,,state,nchs-mortality
4453,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202218,33,355.0,,,state,nchs-mortality
4454,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202219,34,247.0,,,state,nchs-mortality
4455,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202214,29,446.0,,,state,nchs-mortality
4456,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202213,28,134.0,,,state,nchs-mortality
4457,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202207,22,20.0,,,state,nchs-mortality
4458,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202213,28,602.0,,,state,nchs-mortality
4459,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202144,7,34.0,,,state,nchs-mortality
4460,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202317,84,865.0,,,state,nchs-mortality
4461,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,2329.0,,,state,nchs-mortality
4462,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202216,31,100.0,,,state,nchs-mortality
4463,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202227,42,366.0,,,state,nchs-mortality
4464,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202202,17,16.0,,,state,nchs-mortality
4465,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,357.0,,,state,nchs-mortality
4466,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202228,43,207.0,,,state,nchs-mortality
4467,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202223,38,194.0,,,state,nchs-mortality
4468,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202137,202205,20,44.0,,,state,nchs-mortality
4469,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202219,33,60.0,,,state,nchs-mortality
4470,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202213,27,452.0,,,state,nchs-mortality
4471,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202213,27,199.0,,,state,nchs-mortality
4472,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202218,32,353.0,,,state,nchs-mortality
4473,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202227,41,1214.0,,,state,nchs-mortality
4474,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202209,23,163.0,,,state,nchs-mortality
4475,ct,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202209,23,81.0,,,state,nchs-mortality
4476,dc,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202151,13,15.0,,,state,nchs-mortality
4477,de,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202209,23,41.0,,,state,nchs-mortality
4478,fl,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,1803.0,,,state,nchs-mortality
4479,ga,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,881.0,,,state,nchs-mortality
4480,hi,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202222,36,78.0,,,state,nchs-mortality
4481,ia,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,127.0,,,state,nchs-mortality
4482,id,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202150,12,184.0,,,state,nchs-mortality
4483,il,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202221,35,330.0,,,state,nchs-mortality
4484,in,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,410.0,,,state,nchs-mortality
4485,ks,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202201,15,145.0,,,state,nchs-mortality
4486,ky,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202213,27,504.0,,,state,nchs-mortality
4487,la,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202218,32,263.0,,,state,nchs-mortality
4488,ma,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202205,19,134.0,,,state,nchs-mortality
4489,md,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202221,35,192.0,,,state,nchs-mortality
4490,me,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202152,14,55.0,,,state,nchs-mortality
4491,mi,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202214,28,309.0,,,state,nchs-mortality
4492,mn,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202151,13,151.0,,,state,nchs-mortality
4493,mo,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202221,35,283.0,,,state,nchs-mortality
4494,ms,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202215,29,248.0,,,state,nchs-mortality
4495,mt,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202204,18,92.0,,,state,nchs-mortality
4496,nc,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202229,43,719.0,,,state,nchs-mortality
4497,nd,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202147,9,36.0,,,state,nchs-mortality
4498,ne,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202148,10,86.0,,,state,nchs-mortality
4499,nh,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202252,66,24.0,,,state,nchs-mortality
4500,nj,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202220,34,218.0,,,state,nchs-mortality
4501,nm,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202214,28,78.0,,,state,nchs-mortality
4502,nv,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202149,11,194.0,,,state,nchs-mortality
4503,ny,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,515.0,,,state,nchs-mortality
4504,oh,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202216,30,775.0,,,state,nchs-mortality
4505,ok,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,338.0,,,state,nchs-mortality
4506,or,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202227,41,229.0,,,state,nchs-mortality
4507,pa,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,501.0,,,state,nchs-mortality
4508,pr,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202218,32,131.0,,,state,nchs-mortality
4509,ri,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202202,16,19.0,,,state,nchs-mortality
4510,sc,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202215,29,520.0,,,state,nchs-mortality
4511,sd,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202209,23,45.0,,,state,nchs-mortality
4512,tn,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202317,83,841.0,,,state,nchs-mortality
4513,tx,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202317,83,2168.0,,,state,nchs-mortality
4514,ut,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202222,36,107.0,,,state,nchs-mortality
4515,va,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,386.0,,,state,nchs-mortality
4516,vt,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202213,27,21.0,,,state,nchs-mortality
4517,wa,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202213,27,327.0,,,state,nchs-mortality
4518,wi,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202228,42,192.0,,,state,nchs-mortality
4519,wv,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202219,33,221.0,,,state,nchs-mortality
4520,wy,deaths_pneumonia_or_flu_or_covid_incidence_num,202138,202147,9,49.0,,,state,nchs-mortality
4521,ak,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202210,23,61.0,,,state,nchs-mortality
4522,al,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202216,29,411.0,,,state,nchs-mortality
4523,ar,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202210,23,190.0,,,state,nchs-mortality
4524,az,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202227,40,354.0,,,state,nchs-mortality
4525,ca,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202228,41,1100.0,,,state,nchs-mortality
4526,co,deaths_pneumonia_or_flu_or_covid_incidence_num,202139,202216,29,199.0,,,state,nchs-mortality
