,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
3151,va,pcr_specimen_positivity_rate,2020-05-05,2021-07-12,433,0.2538913,0.0054541,6367.9800000000005,state,covid-act-now
3152,vt,pcr_specimen_positivity_rate,2020-05-05,2021-04-30,360,0.0295472,0.0082883,417.41,state,covid-act-now
3153,wa,pcr_specimen_positivity_rate,2020-05-05,2021-04-30,360,0.0730497,0.0042241,3794.98,state,covid-act-now
3154,wi,pcr_specimen_positivity_rate,2020-05-05,2021-07-12,433,0.1002653,0.0045103,4434.57,state,covid-act-now
3155,wv,pcr_specimen_positivity_rate,2020-05-05,2021-04-30,360,0.0307005,0.0039656,1892.28,state,covid-act-now
3156,wy,pcr_specimen_positivity_rate,2020-05-05,2021-04-30,360,0.021798,0.0104074,196.86,state,covid-act-now
3157,ak,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0021254,0.0019124,579.93,state,covid-act-now
3158,al,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.113056,0.0035316,8039.88,state,covid-act-now
3159,ar,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0423718,0.0035643,3193.87,state,covid-act-now
3160,az,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0730824,0.0039183,4412.28,state,covid-act-now
3161,ca,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0580483,0.0013464,30164.71,state,covid-act-now
3162,co,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.127534,0.0059501,3142.86,state,covid-act-now
3163,ct,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.2066079,0.0068698,3473.3,state,covid-act-now
3164,dc,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.2413,0.013925,944.14,state,covid-act-now
3165,de,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1785086,0.0103954,1357.0,state,covid-act-now
3166,fl,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0884027,0.0022219,16323.3,state,covid-act-now
3167,ga,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0746006,0.0027771,8951.39,state,covid-act-now
3168,hi,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0107111,0.004186,604.71,state,covid-act-now
3169,ia,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1452591,0.0053756,4296.57,state,covid-act-now
3170,id,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0424633,0.0071962,785.17,state,covid-act-now
3171,il,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1886441,0.0033625,13537.33,state,covid-act-now
3172,in,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1422546,0.0042873,6638.24,state,covid-act-now
3173,ks,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1275278,0.0069859,2279.86,state,covid-act-now
3174,ky,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1482102,0.006968,2600.14,state,covid-act-now
3175,la,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1013354,0.0037161,6594.58,state,covid-act-now
3176,ma,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1662441,0.0031828,13682.58,state,covid-act-now
3177,md,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.2379798,0.005368,6293.42,state,covid-act-now
3178,me,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0457374,0.0091389,522.58,state,covid-act-now
3179,mi,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0908909,0.0026492,11773.41,state,covid-act-now
3180,mn,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1504946,0.0055138,4205.12,state,covid-act-now
3181,mo,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0723728,0.0054423,2266.68,state,covid-act-now
3182,ms,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1316833,0.0069744,2350.72,state,covid-act-now
3183,mt,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0084883,0.0033559,747.2900000000001,state,covid-act-now
3184,nc,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1236719,0.0047404,4822.87,state,covid-act-now
3185,nd,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0357286,0.0043432,1826.42,state,covid-act-now
3186,ne,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.2451741,0.0078286,3019.6,state,covid-act-now
3187,nh,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1474115,0.0113296,979.13,state,covid-act-now
3188,nj,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.211115,0.0042254,9328.14,state,covid-act-now
3189,nm,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.073884,0.0046147,3213.13,state,covid-act-now
3190,nv,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0997066,0.0071292,1766.14,state,covid-act-now
3191,ny,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1516051,0.0020425,30830.59,state,covid-act-now
3192,oh,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0983497,0.0039861,5580.91,state,covid-act-now
3193,ok,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0315158,0.0042565,1684.71,state,covid-act-now
3194,or,pcr_specimen_positivity_rate,2020-05-06,2021-08-13,464,0.0328384,0.003178,3144.59,state,covid-act-now
3195,pa,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.168704,0.0042381,7808.03,state,covid-act-now
3196,ri,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.1573109,0.0067529,2907.01,state,covid-act-now
3197,sc,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.1723384,0.007117,2816.03,state,covid-act-now
3198,sd,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0623734,0.0689264,12.31,state,covid-act-now
3199,tn,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0589085,0.0024838,8986.15,state,covid-act-now
3200,tx,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0923188,0.0024746,13684.46,state,covid-act-now
3201,ut,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0467943,0.0031409,4521.42,state,covid-act-now
3202,va,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.2436374,0.0052815,6606.400000000001,state,covid-act-now
3203,vt,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0288332,0.0093587,319.71,state,covid-act-now
3204,wa,pcr_specimen_positivity_rate,2020-05-06,2021-04-30,359,0.0762656,0.0042195,3956.87,state,covid-act-now
3205,wi,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0912865,0.0042714,4546.59,state,covid-act-now
3206,wv,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0320804,0.0041943,1765.09,state,covid-act-now
3207,wy,pcr_specimen_positivity_rate,2020-05-06,2021-07-12,432,0.0264361,0.0114797,195.3,state,covid-act-now
3208,ak,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0021697,0.001957,565.3299999999999,state,covid-act-now
3209,al,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1099367,0.0033689,8621.74,state,covid-act-now
3210,ar,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0414345,0.0034095,3416.74,state,covid-act-now
3211,az,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0711211,0.0038015,4571.45,state,covid-act-now
3212,ca,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0565323,0.0013019,31468.6,state,covid-act-now
3213,co,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1251975,0.0057613,3299.68,state,covid-act-now
3214,ct,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1973169,0.0065558,3685.15,state,covid-act-now
3215,dc,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.2316,0.0138428,928.71,state,covid-act-now
3216,de,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1592049,0.0095574,1465.43,state,covid-act-now
3217,fl,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0827155,0.0021544,16347.15,state,covid-act-now
3218,ga,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.074561,0.0028187,8684.72,state,covid-act-now
3219,hi,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0105315,0.0042795,569.0,state,covid-act-now
3220,ia,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1369974,0.0052351,4313.89,state,covid-act-now
3221,id,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0412858,0.0070924,786.86,state,covid-act-now
3222,il,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1849811,0.0032671,14124.1,state,covid-act-now
3223,in,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1398059,0.004277,6574.13,state,covid-act-now
3224,ks,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1206848,0.0067114,2355.9700000000003,state,covid-act-now
3225,ky,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1375273,0.0064867,2818.97,state,covid-act-now
3226,la,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.099561,0.0037017,6542.51,state,covid-act-now
3227,ma,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1634969,0.0031685,13622.84,state,covid-act-now
3228,md,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.2335159,0.0052959,6381.7300000000005,state,covid-act-now
3229,me,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0428926,0.0088585,523.14,state,covid-act-now
3230,mi,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0864955,0.0025735,11930.43,state,covid-act-now
3231,mn,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.146568,0.005257,4526.11,state,covid-act-now
3232,mo,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0710853,0.0050695,2569.32,state,covid-act-now
3233,ms,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1256629,0.0067486,2412.44,state,covid-act-now
3234,mt,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0076547,0.0031136,783.54,state,covid-act-now
3235,nc,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1208981,0.0046777,4857.36,state,covid-act-now
3236,nd,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0382382,0.0045788,1754.13,state,covid-act-now
3237,ne,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.2336868,0.00726,3397.53,state,covid-act-now
3238,nh,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1377186,0.0110161,978.56,state,covid-act-now
3239,nj,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.2009689,0.0040592,9745.43,state,covid-act-now
3240,nm,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0710949,0.0045238,3227.01,state,covid-act-now
3241,nv,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0851274,0.0063283,1944.71,state,covid-act-now
3242,ny,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1452567,0.0020442,29712.55,state,covid-act-now
3243,oh,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0967606,0.0038363,5938.57,state,covid-act-now
3244,ok,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0290546,0.0040111,1753.44,state,covid-act-now
3245,or,pcr_specimen_positivity_rate,2020-05-07,2021-08-13,463,0.0320609,0.0031309,3165.75,state,covid-act-now
3246,pa,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.1648413,0.0041401,8031.86,state,covid-act-now
3247,ri,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1543815,0.0067028,2905.7,state,covid-act-now
3248,sc,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1641708,0.0067981,2969.15,state,covid-act-now
3249,sd,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.1230957,0.027852,139.15,state,covid-act-now
3250,tn,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0534233,0.0023749,8965.76,state,covid-act-now
3251,tx,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0907223,0.0023864,14484.86,state,covid-act-now
3252,ut,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0470056,0.0030805,4720.72,state,covid-act-now
3253,va,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.2416676,0.0051471,6917.4800000000005,state,covid-act-now
3254,vt,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.044842,0.0128597,259.0,state,covid-act-now
3255,wa,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0761167,0.0044248,3591.72,state,covid-act-now
3256,wi,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0856755,0.0039946,4909.14,state,covid-act-now
3257,wv,pcr_specimen_positivity_rate,2020-05-07,2021-07-12,431,0.0331076,0.0044022,1651.81,state,covid-act-now
3258,wy,pcr_specimen_positivity_rate,2020-05-07,2021-04-30,358,0.0288886,0.0120031,194.72,state,covid-act-now
3259,ak,pcr_specimen_positivity_rate,2020-05-08,2021-10-21,531,0.0022881,0.0019294,613.26,state,covid-act-now
3260,al,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1094342,0.0032862,9024.72,state,covid-act-now
3261,ar,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0439406,0.0035078,3414.16,state,covid-act-now
3262,az,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0707057,0.0036932,4817.29,state,covid-act-now
3263,ca,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0552879,0.001285,31633.99,state,covid-act-now
3264,co,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.1170229,0.0055533,3350.58,state,covid-act-now
3265,ct,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1811762,0.0062738,3768.99,state,covid-act-now
3266,dc,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.2291,0.0138618,919.14,state,covid-act-now
3267,de,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1510683,0.0091635,1527.29,state,covid-act-now
3268,fl,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0771173,0.002035,17185.89,state,covid-act-now
3269,ga,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0724539,0.0027705,8755.31,state,covid-act-now
3270,hi,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0118114,0.0045015,576.01,state,covid-act-now
3271,ia,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.138946,0.0052909,4273.85,state,covid-act-now
3272,id,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0414636,0.0070111,808.55,state,covid-act-now
3273,il,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1785344,0.0031198,15067.86,state,covid-act-now
3274,in,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1350112,0.0042192,6560.4,state,covid-act-now
3275,ks,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1196962,0.0070991,2090.8,state,covid-act-now
3276,ky,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1327834,0.0061921,3003.27,state,covid-act-now
3277,la,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0989345,0.0036516,6685.74,state,covid-act-now
3278,ma,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1605822,0.0031774,13351.43,state,covid-act-now
3279,md,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.2280252,0.0052055,6496.15,state,covid-act-now
3280,me,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0406479,0.0083404,560.58,state,covid-act-now
3281,mi,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0835228,0.0025287,11971.02,state,covid-act-now
3282,mn,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.1455201,0.0051861,4623.29,state,covid-act-now
3283,mo,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0676293,0.0048819,2645.72,state,covid-act-now
3284,ms,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1259901,0.0065778,2545.01,state,covid-act-now
3285,mt,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0080859,0.003214,776.4300000000001,state,covid-act-now
3286,nc,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.1230342,0.0046646,4958.81,state,covid-act-now
3287,nd,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0398537,0.004757,1690.99,state,covid-act-now
3288,ne,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.2347946,0.0069169,3755.27,state,covid-act-now
3289,nh,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1369227,0.0107099,1030.28,state,covid-act-now
3290,nj,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1892266,0.0039368,9898.88,state,covid-act-now
3291,nm,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0680265,0.0043381,3368.84,state,covid-act-now
3292,nv,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0797299,0.0059524,2070.86,state,covid-act-now
3293,ny,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.1360161,0.0020377,28301.72,state,covid-act-now
3294,oh,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.093159,0.0037052,6153.57,state,covid-act-now
3295,ok,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0293408,0.0039812,1796.86,state,covid-act-now
3296,or,pcr_specimen_positivity_rate,2020-05-08,2021-08-13,462,0.0306988,0.0030621,3173.57,state,covid-act-now
3297,pa,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.1595315,0.0040705,8092.320000000001,state,covid-act-now
3298,ri,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1521485,0.0067831,2803.73,state,covid-act-now
3299,sc,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.155809,0.0065656,3051.29,state,covid-act-now
3300,sd,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.1472845,0.0222917,252.74,state,covid-act-now
3301,tn,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0507279,0.00231,9024.67,state,covid-act-now
3302,tx,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0832141,0.0019356,20363.58,state,covid-act-now
3303,ut,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0461363,0.0030692,4671.71,state,covid-act-now
3304,va,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.2371646,0.0050568,7075.099999999999,state,covid-act-now
3305,vt,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.0495523,0.0130462,276.71,state,covid-act-now
3306,wa,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.074502,0.0043677,3614.39,state,covid-act-now
3307,wi,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.077196,0.0037426,5085.84,state,covid-act-now
3308,wv,pcr_specimen_positivity_rate,2020-05-08,2021-07-12,430,0.0342607,0.0045536,1595.71,state,covid-act-now
3309,wy,pcr_specimen_positivity_rate,2020-05-08,2021-04-30,357,0.031699,0.013728,162.87,state,covid-act-now
3310,ak,pcr_specimen_positivity_rate,2020-05-09,2021-10-21,530,0.0020951,0.0018063,640.77,state,covid-act-now
3311,al,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1033254,0.0031325,9442.02,state,covid-act-now
3312,ar,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0453223,0.0035151,3501.73,state,covid-act-now
3313,az,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.068882,0.0035406,5116.28,state,covid-act-now
3314,ca,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0534118,0.0012448,32626.83,state,covid-act-now
3315,co,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1148342,0.0054215,3458.27,state,covid-act-now
3316,ct,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1727391,0.0061934,3725.42,state,covid-act-now
3317,dc,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.2258,0.0136289,941.14,state,covid-act-now
3318,de,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1389193,0.0088044,1543.14,state,covid-act-now
3319,fl,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0747689,0.0019701,17822.89,state,covid-act-now
3320,ga,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0712024,0.0027176,8954.9,state,covid-act-now
3321,hi,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0108667,0.0042396,598.01,state,covid-act-now
3322,ia,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1342572,0.005207,4286.98,state,covid-act-now
3323,id,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0446057,0.0071866,825.13,state,covid-act-now
3324,il,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1719368,0.0030288,15520.43,state,covid-act-now
3325,in,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1308823,0.0041631,6563.38,state,covid-act-now
3326,ks,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1219372,0.007398,1956.31,state,covid-act-now
3327,ky,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1362851,0.0062132,3049.19,state,covid-act-now
3328,la,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0942484,0.0035435,6798.7300000000005,state,covid-act-now
3329,ma,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1556701,0.0031246,13462.43,state,covid-act-now
3330,md,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.220439,0.0050907,6631.12,state,covid-act-now
3331,me,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0365117,0.0078384,572.56,state,covid-act-now
3332,mi,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0783468,0.0023787,12762.16,state,covid-act-now
3333,mn,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1446865,0.0051427,4679.28,state,covid-act-now
3334,mo,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0639594,0.0046932,2718.02,state,covid-act-now
3335,ms,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1248856,0.0063031,2750.87,state,covid-act-now
3336,mt,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0084208,0.0032305,800.0899999999999,state,covid-act-now
3337,nc,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1222741,0.0046487,4966.19,state,covid-act-now
3338,nd,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0420845,0.0048677,1701.41,state,covid-act-now
3339,ne,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.2265022,0.0067113,3889.72,state,covid-act-now
3340,nh,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.135508,0.0104011,1082.85,state,covid-act-now
3341,nj,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1767796,0.0038411,9863.85,state,covid-act-now
3342,nm,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0626041,0.004083,3520.26,state,covid-act-now
3343,nv,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0648083,0.0050428,2383.31,state,covid-act-now
3344,ny,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.128473,0.0019572,29230.84,state,covid-act-now
3345,oh,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0913846,0.0035922,6434.69,state,covid-act-now
3346,ok,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0264053,0.0038667,1719.42,state,covid-act-now
3347,or,pcr_specimen_positivity_rate,2020-05-09,2021-08-13,461,0.0290562,0.0029563,3227.99,state,covid-act-now
3348,pa,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.1531951,0.0039693,8233.72,state,covid-act-now
3349,ri,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1529367,0.0065366,3032.0,state,covid-act-now
3350,sc,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1479818,0.0061684,3313.74,state,covid-act-now
3351,sd,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.1345267,0.0147867,532.5,state,covid-act-now
3352,tn,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0489203,0.0022091,9534.12,state,covid-act-now
3353,tx,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.085539,0.0018948,21788.19,state,covid-act-now
3354,ut,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0437537,0.0029658,4756.55,state,covid-act-now
3355,va,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.23628,0.0049774,7283.87,state,covid-act-now
3356,vt,pcr_specimen_positivity_rate,2020-05-09,2021-04-30,356,0.0497437,0.0120893,323.43,state,covid-act-now
3357,wa,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0736513,0.0042328,3808.02,state,covid-act-now
3358,wi,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0713272,0.0035542,5243.72,state,covid-act-now
3359,wv,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0341126,0.0048637,1392.86,state,covid-act-now
3360,wy,pcr_specimen_positivity_rate,2020-05-09,2021-07-12,429,0.0320656,0.0133069,175.28,state,covid-act-now
3361,ak,pcr_specimen_positivity_rate,2020-05-10,2021-10-21,529,0.0016914,0.001638,629.3299999999999,state,covid-act-now
3362,al,pcr_specimen_positivity_rate,2020-05-10,2021-07-12,428,0.0996445,0.0030831,9438.27,state,covid-act-now
3363,ar,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.0435804,0.0035571,3294.17,state,covid-act-now
3364,az,pcr_specimen_positivity_rate,2020-05-10,2021-07-12,428,0.0660306,0.0033648,5447.01,state,covid-act-now
3365,ca,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.0513184,0.0012057,33487.82,state,covid-act-now
3366,co,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.1112181,0.0053395,3467.1,state,covid-act-now
3367,ct,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.1667699,0.00604,3809.01,state,covid-act-now
3368,dc,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.2192,0.0134486,946.29,state,covid-act-now
3369,de,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.1294158,0.0087225,1480.86,state,covid-act-now
3370,fl,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.0742267,0.0019441,18182.18,state,covid-act-now
3371,ga,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.0733264,0.0027834,8770.87,state,covid-act-now
3372,hi,pcr_specimen_positivity_rate,2020-05-10,2021-04-30,355,0.0112833,0.0044075,574.28,state,covid-act-now
3373,ia,pcr_specimen_positivity_rate,2020-05-10,2021-07-12,428,0.1267762,0.00517,4141.78,state,covid-act-now
