time_value,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-07-27,114,1308,824,1813,6130,508,207,78,116,8892,2890,28,339,514,1231,535,516,504,2343,385,1128,18,510,650,1299,627,39,2049,151,281,5,495,460,988,635,1104,1400,330,768,291,1218,47,1896,10573,436,1505,2,862,590,110,45
2020-07-28,133,1442,734,2107,10010,472,94,87,70,9230,4209,46,232,528,1074,771,250,525,1121,356,648,6,783,478,1708,1304,94,1608,89,258,59,547,289,1105,505,1320,1090,320,1090,210,1692,48,2487,10050,446,922,3,778,762,121,69
2020-07-29,92,1954,787,2339,10785,411,463,54,126,9446,3271,108,695,454,1395,621,533,616,1735,351,761,28,1013,666,1772,1719,202,2364,72,265,13,340,345,870,572,1396,848,313,785,75,1737,146,1173,7030,339,999,1,772,870,157,39
2020-07-30,124,2012,791,2525,8388,354,130,58,87,9956,3963,124,662,568,1772,954,293,659,1708,354,892,22,806,745,2117,1775,138,1951,167,344,31,408,252,1018,797,1733,1117,410,913,150,1726,43,3551,8778,502,911,1,985,1059,98,58
2020-07-31,109,1602,752,3212,7406,398,140,69,99,9007,4066,122,468,474,1980,901,481,765,1799,353,1169,24,782,771,1477,1168,151,1988,132,445,39,748,212,1264,690,1533,747,361,1007,72,1444,78,1743,8598,500,984,7,850,832,204,40
2020-08-01,152,2033,662,2992,8616,279,0,79,89,9642,3660,86,540,394,1639,968,228,572,0,152,1019,25,751,725,1018,1134,116,1402,56,180,31,405,196,986,755,928,1244,325,893,0,1583,98,2150,4725,506,913,7,630,1062,159,43
2020-08-02,145,1159,637,1465,5571,232,0,69,72,7104,3165,45,430,0,1470,735,279,462,3467,121,909,21,426,759,559,672,112,1370,127,311,20,351,220,1131,553,944,494,280,660,0,1189,86,1071,4600,473,981,5,551,922,120,39
2020-08-03,77,1044,787,1030,4606,469,252,39,106,4752,2258,206,182,560,1298,576,563,323,1099,381,870,12,615,613,1069,572,40,1580,149,254,26,308,114,994,590,932,377,269,577,224,1163,64,1788,4858,354,1324,1,680,404,120,40
2020-08-04,68,955,784,1008,6163,402,48,85,82,5446,2513,143,326,566,1471,822,350,689,3615,324,710,7,711,602,1242,1074,81,1227,122,222,33,393,210,980,633,1143,861,333,837,144,1239,57,1734,17677,378,1145,4,685,728,81,36
2020-08-05,60,1866,912,1698,5743,382,115,45,159,5409,3765,172,605,472,1759,720,469,544,1482,347,572,17,632,617,1150,1245,115,1953,122,311,26,400,226,649,484,1199,1101,279,723,91,1282,88,1339,9327,421,798,5,831,884,103,39
2020-08-06,45,1721,735,1453,8384,322,20,75,69,7650,3182,151,723,693,1953,1040,361,513,1303,382,579,5,762,861,1091,956,173,1866,148,332,23,423,207,729,742,1166,837,246,810,130,1325,105,2724,9724,587,818,9,723,839,116,30
2020-08-07,70,1851,1011,1397,7687,310,75,71,80,7686,4109,201,481,524,2103,1239,520,542,1500,325,801,17,752,545,1105,1036,155,1786,179,283,37,407,192,976,578,1204,854,411,766,127,1422,97,1775,8078,460,2015,3,897,989,174,47
2020-08-08,85,959,772,1054,8259,268,0,64,57,8502,4423,231,495,572,2190,1033,313,782,0,182,775,12,721,916,150,1210,132,1365,91,141,39,393,150,886,698,1294,825,375,820,0,1241,105,2096,15154,376,1307,6,606,1165,111,15
2020-08-09,103,1612,572,816,7357,230,0,100,73,6229,3169,152,384,178,1382,1041,199,404,2653,102,922,16,509,797,1343,527,63,813,117,187,17,366,200,811,574,879,486,262,778,0,975,127,1567,12030,376,897,5,580,621,132,35
2020-08-10,66,925,645,600,11456,407,247,54,59,4155,2429,140,246,429,1319,664,525,272,562,380,755,7,579,618,1018,476,65,1335,169,264,5,306,129,742,521,883,397,216,620,196,724,57,894,12694,263,663,3,491,507,62,0
2020-08-11,60,1094,383,1214,10237,323,117,89,65,5831,3563,118,356,494,1549,870,285,539,1164,307,585,1,726,323,1120,644,87,1361,87,334,21,479,199,548,582,1095,765,286,818,119,971,50,1797,11921,362,996,10,540,724,122,31
2020-08-12,61,734,685,706,8322,298,22,63,66,8109,3565,202,452,536,1645,660,632,1152,1179,313,541,18,472,464,1574,1081,164,1777,200,214,26,519,173,528,464,1422,670,248,888,76,844,102,1242,9078,338,776,6,639,478,139,13
2020-08-13,101,757,670,1351,6108,261,76,65,202,6236,2515,354,400,495,1834,1043,376,741,1135,369,776,19,1166,690,1498,612,139,1569,152,416,34,694,171,602,642,1178,705,278,1030,111,935,81,2501,6798,334,1101,6,815,943,145,33
2020-08-14,104,1120,626,927,14365,278,115,94,373,6148,3227,231,874,542,2296,1067,553,612,1298,361,715,27,864,730,1385,944,134,1597,122,328,43,619,173,1099,650,1131,794,313,843,95,932,127,1369,15605,552,1216,17,735,1021,114,64
2020-08-15,88,830,0,933,7657,223,0,41,56,6352,3273,282,818,304,1828,1044,870,632,0,176,818,28,947,690,1186,825,118,1341,141,253,16,316,142,859,692,1117,901,405,847,0,1041,93,1920,9211,345,912,8,592,829,185,44
2020-08-16,101,741,673,883,6123,249,0,61,55,3779,1862,217,382,181,1561,739,0,0,1181,121,519,24,296,739,1173,381,91,886,59,131,8,40,106,697,610,613,544,244,684,0,615,156,1397,2889,331,937,6,273,685,105,59
2020-08-17,51,1425,412,468,4667,345,370,53,85,2678,1831,173,382,281,1773,591,714,761,567,382,503,29,485,564,1076,276,42,1257,133,191,16,360,92,662,473,775,369,189,441,237,456,86,839,7805,242,734,12,532,455,74,45
2020-08-18,71,1323,410,915,6465,349,0,52,57,3838,2816,134,372,384,1739,841,260,608,640,397,520,16,651,376,872,795,54,1379,187,262,13,381,79,672,538,848,601,225,652,120,719,81,1755,9022,263,861,3,536,0,97,29
2020-08-19,77,1281,729,637,5992,295,59,29,50,4115,2305,260,322,359,2296,489,544,627,778,343,414,22,686,526,1267,1348,110,2049,274,215,19,370,170,389,517,971,611,194,610,103,739,124,1334,7846,364,737,3,740,1297,69,71
2020-08-20,88,1041,549,723,5571,328,118,55,75,4555,2759,235,1010,430,1832,941,487,700,918,361,580,18,525,690,1121,894,116,1989,231,308,14,141,202,556,683,1122,746,295,776,76,909,125,2426,4755,461,860,4,518,740,180,26
2020-08-21,68,1475,887,619,6582,317,87,60,52,4684,2889,228,798,254,2293,1040,994,639,899,300,670,33,0,825,1299,874,144,1790,256,278,21,331,144,849,737,1043,1077,256,738,151,1058,192,525,5624,463,978,4,827,826,90,67
2020-08-22,91,597,547,996,6472,248,0,65,58,4311,2592,284,665,295,2356,1000,487,801,0,165,624,32,1426,734,1328,945,160,1519,137,154,23,555,207,636,683,1119,853,289,800,0,917,248,2423,3993,369,1215,12,464,950,108,19
2020-08-23,67,676,375,208,5014,243,0,56,67,2974,1727,244,450,186,1893,615,270,0,1223,110,579,18,763,717,811,626,53,1217,124,109,13,181,94,532,542,637,566,227,600,0,693,141,810,3071,301,888,4,343,453,88,35
2020-08-24,71,560,320,311,4487,367,492,49,47,2258,2304,169,463,212,1612,1660,882,832,623,413,567,21,822,714,856,511,60,1495,233,158,33,279,146,409,473,849,357,218,424,280,563,149,644,3379,249,663,9,347,392,42,25
2020-08-25,36,2145,480,859,6113,340,29,45,20,2673,2101,215,697,408,1681,829,313,670,550,404,377,12,751,409,847,801,135,1394,234,301,16,345,64,403,555,844,650,236,594,70,937,80,1697,7205,403,1003,6,473,638,84,29
2020-08-26,55,1714,649,186,4356,304,180,0,24,3220,2236,276,1201,306,2156,938,1023,662,1545,401,440,20,842,529,1421,904,161,2161,332,379,0,337,126,253,482,1089,666,180,508,82,605,66,1309,4903,407,822,5,583,768,145,48
2020-08-27,89,1137,722,680,5435,262,130,110,0,3269,2484,306,2681,342,1707,1145,475,748,677,377,577,25,842,1154,1537,585,144,1987,306,374,38,350,188,554,798,1244,712,190,639,135,505,617,2325,8108,383,1121,9,584,878,89,53
2020-08-28,119,1838,838,519,4998,274,145,57,107,3815,2298,264,1340,263,2436,809,693,779,606,376,601,22,789,850,1498,599,134,1539,372,335,22,405,122,632,669,1296,710,293,851,94,1353,320,1123,5633,391,1023,3,619,843,193,70
2020-08-29,96,1276,795,629,5877,212,0,74,266,3197,2386,309,784,292,1880,1121,543,820,0,203,630,56,0,1017,1512,735,188,1695,221,317,30,375,136,609,694,1196,1093,239,832,0,1298,424,1525,4014,458,1217,16,465,819,144,0
2020-08-30,49,789,478,374,4136,211,0,34,0,2583,1215,200,987,190,1992,879,166,454,1624,157,497,22,1302,932,1265,647,89,1110,114,293,8,316,105,447,713,940,766,261,689,0,1075,380,1460,1464,448,938,11,310,537,139,34
2020-08-31,38,1556,368,174,3898,370,384,33,86,1885,1498,133,540,223,1666,883,843,365,326,450,458,15,491,675,1205,274,81,1392,191,241,21,402,69,320,685,895,614,159,526,266,668,186,1237,4585,253,847,8,307,266,140,21
2020-09-01,36,734,273,507,4248,338,127,57,106,7569,2226,181,708,272,1492,695,361,789,689,404,614,20,778,491,1155,634,88,1342,264,287,22,379,108,405,603,1451,665,233,832,53,854,238,1683,3698,296,1021,11,475,981,264,24
2020-09-02,68,1006,615,519,5266,390,102,28,14,2402,1916,338,616,311,2128,859,883,806,1141,404,456,19,645,730,1530,781,182,1952,359,421,12,346,152,239,648,1161,720,129,902,76,657,245,1181,3733,419,903,2,560,545,145,37
2020-09-03,90,985,969,1092,5085,323,101,58,104,3571,2675,211,1228,263,1360,1104,541,894,813,0,693,50,774,1038,1530,751,180,1704,338,474,38,426,200,351,917,1345,909,261,1082,65,1193,333,1651,4447,504,1119,0,497,727,197,30
2020-09-04,125,1148,1094,728,4984,319,156,51,99,3198,2066,271,1053,266,5594,1030,970,792,822,212,819,15,1012,843,1632,823,148,1657,355,192,21,512,90,489,870,1332,1013,265,915,100,1629,258,1110,3570,513,1101,5,525,1498,187,49
2020-09-05,90,541,515,836,4832,287,0,52,140,3656,2194,220,946,281,2804,1077,290,787,0,438,776,0,824,914,1943,539,145,1161,298,144,56,368,146,390,820,1341,1147,255,967,0,964,287,2550,3884,433,989,5,420,946,251,0
2020-09-06,97,776,687,250,3021,234,0,41,151,2564,1651,162,525,190,1413,843,170,310,1395,366,512,50,0,707,1321,410,100,822,169,81,23,340,59,508,736,773,420,188,654,0,663,218,822,1649,388,1199,1,316,893,125,42
2020-09-07,35,531,350,197,2568,351,0,36,206,1838,608,104,322,74,1369,590,519,290,309,229,764,18,1160,638,946,242,52,817,75,89,29,366,37,357,567,778,613,146,598,0,655,190,779,1833,373,645,3,197,567,157,0
2020-09-08,34,784,294,81,1797,539,417,47,59,1823,1543,66,482,240,1392,386,663,255,256,171,356,13,500,383,830,249,65,1065,236,494,18,351,37,137,502,656,833,166,489,349,301,103,815,4356,326,836,3,289,717,87,73
2020-09-09,65,1056,385,496,3430,435,89,25,0,2167,1950,98,576,322,1337,705,411,658,1571,181,336,0,970,260,1483,426,87,1250,336,448,0,396,87,154,592,973,876,115,998,84,305,169,1135,3611,314,882,2,499,857,152,47
2020-09-10,114,1077,398,461,3400,445,222,25,158,2472,1823,169,863,317,1953,758,370,795,464,403,503,47,970,381,1317,517,195,1690,240,456,79,471,161,288,662,1121,771,183,596,106,379,260,1994,5006,346,1236,5,600,1547,202,47
2020-09-11,97,969,1107,521,4246,504,233,81,93,3650,1658,301,941,333,2313,1262,576,932,755,440,646,32,1373,467,1617,853,122,1502,465,478,47,530,134,260,1031,1240,942,211,1024,123,2454,283,1001,2953,656,1115,7,494,1369,161,65
2020-09-12,104,1059,1799,605,4563,409,0,0,167,3190,2124,129,806,217,2120,1056,288,711,0,554,809,42,807,872,2051,445,140,1104,429,269,32,479,98,414,926,1242,1017,291,959,0,932,318,1321,6526,572,1228,9,364,1353,351,33
2020-09-13,62,695,509,384,2850,423,0,99,123,2423,1409,112,471,112,1460,1243,100,530,1281,286,577,29,0,723,1713,254,96,823,251,68,44,331,100,317,834,837,695,181,652,0,1886,198,1390,9846,628,946,7,318,1582,177,49
2020-09-14,77,758,408,213,2466,725,569,30,88,1736,1023,79,388,253,1372,736,891,337,492,254,536,41,1199,638,1357,144,86,1260,226,454,18,388,81,277,662,1079,869,0,692,225,816,161,1596,4312,563,757,12,336,771,125,48
2020-09-15,42,1041,870,484,3015,654,136,65,200,3116,1657,65,657,278,1464,689,324,718,371,313,599,14,688,402,1504,505,137,1366,265,328,36,492,81,226,689,1001,1091,325,1091,120,790,192,1890,3719,562,943,6,384,1348,156,46
2020-09-16,52,763,722,698,3423,648,135,56,97,2355,2062,102,931,283,1943,580,734,764,612,306,643,23,766,462,1331,711,187,1668,392,449,31,454,118,208,684,1033,970,188,765,108,652,290,1054,4037,747,845,0,417,1408,216,126
2020-09-17,112,1031,992,1753,3776,581,220,47,84,3255,1847,159,552,396,2056,837,436,606,478,429,631,21,974,909,1743,701,216,1548,504,502,0,633,158,347,1025,1067,1034,210,945,130,1324,393,1815,3752,911,1101,3,417,2034,232,86
2020-09-18,111,1314,871,1282,4334,630,141,62,48,3204,1951,137,1635,470,2223,1037,961,758,979,454,543,40,770,1085,1932,497,224,1518,376,466,80,540,151,501,831,1011,1249,282,813,132,872,389,1501,5418,1117,1242,1,629,2533,251,95
2020-09-19,96,810,1078,609,4147,446,0,50,83,3573,2167,109,965,288,2524,1076,361,978,0,599,682,32,574,914,1476,655,292,1138,353,410,59,496,162,323,902,951,1237,257,910,0,922,365,2124,4770,1077,953,4,383,2283,204,34
2020-09-20,107,747,563,470,3235,474,0,53,117,2521,1134,77,606,244,1402,746,2413,436,936,359,412,43,0,1296,1397,277,136,819,284,286,27,493,67,385,852,762,1003,202,679,0,468,249,1022,9510,920,856,5,303,1665,173,91
2020-09-21,70,877,641,230,2842,780,497,23,101,1685,1184,56,597,410,1477,522,329,375,243,256,412,29,1550,925,1507,192,130,1202,263,305,5,479,104,232,635,856,1101,194,574,312,416,166,664,3447,622,627,4,345,1271,119,72
2020-09-22,60,657,617,595,3294,671,136,43,94,2470,955,63,611,446,1533,599,1016,814,752,173,344,40,695,480,1285,465,271,1124,471,397,38,509,107,262,588,685,1164,318,856,112,2665,321,1635,3712,650,872,2,544,1672,213,72
2020-09-23,77,1038,982,438,3367,715,155,29,69,2590,1867,167,1253,396,1850,711,360,784,616,543,385,24,901,678,1642,552,212,1755,466,493,17,492,197,509,569,903,1089,190,790,133,897,438,914,4795,877,580,1,583,1762,121,153
2020-09-24,143,2366,1086,568,3621,612,157,56,117,2541,1537,90,1120,491,2256,899,1107,643,577,481,503,44,1076,912,1423,737,330,1709,428,453,37,305,237,390,1101,991,1083,362,924,134,1021,455,1394,5866,1198,902,2,1025,2392,204,136
2020-09-25,127,976,897,515,4257,590,115,57,138,2847,816,140,1040,523,2773,1171,408,908,706,488,559,20,1038,1177,1995,722,322,1674,497,431,41,962,263,556,1000,1150,1276,449,1011,0,1195,448,1337,3551,1411,941,7,640,2504,243,115
2020-09-26,120,726,809,459,4038,482,0,52,71,2795,1359,127,877,539,2441,1142,4,970,0,569,613,24,996,1470,2074,645,343,1225,340,434,36,816,205,602,1173,1115,990,267,923,0,1371,561,2114,2023,1017,975,8,457,2817,205,45
2020-09-27,110,639,487,411,2822,480,0,35,104,1882,812,98,716,205,1600,901,1463,455,923,592,431,29,0,1075,1530,182,200,792,258,467,51,763,152,373,1032,800,823,239,909,0,614,397,1356,1199,1068,736,3,378,2217,184,168
2020-09-28,118,746,807,273,2312,749,560,14,129,738,596,87,633,422,1709,872,374,448,240,430,477,13,1323,904,1293,190,306,1152,419,515,36,661,141,463,969,993,861,174,674,243,568,191,670,6683,827,449,3,394,1726,165,121
2020-09-29,121,1234,706,674,3394,770,182,36,142,3266,1025,87,978,511,1366,744,942,917,533,512,431,37,1114,809,461,589,311,825,444,466,25,570,172,404,979,1105,1025,297,1405,132,1179,256,1186,4660,694,923,4,532,2367,177,67
2020-09-30,108,1188,942,323,3196,778,221,26,82,1948,1720,120,1012,614,2272,953,278,984,610,532,414,52,1186,687,291,552,347,89,367,520,33,813,278,385,984,1080,980,218,883,192,308,387,1424,3375,906,755,3,640,2319,157,127
2020-10-01,138,955,1124,705,3504,793,192,32,174,2628,1333,105,1181,513,2164,1157,1170,888,551,754,785,39,993,1066,244,696,429,2266,466,621,51,717,226,430,1324,1327,1170,353,1036,166,381,730,1142,4000,1008,450,3,716,2887,176,135
2020-10-02,145,1675,958,551,4145,760,555,65,150,2660,1275,86,1054,677,2456,1464,245,999,817,761,712,38,978,1166,4158,672,355,1786,441,792,217,835,339,772,1759,1495,1190,301,1145,162,862,373,1196,4002,1107,966,13,642,2745,281,131
2020-10-03,140,779,746,636,4258,690,0,50,188,2787,1535,133,819,464,2442,1419,32,1274,0,672,597,18,1274,1421,1653,609,501,2202,410,426,63,1026,296,526,1687,1157,1189,348,1203,0,1706,456,1348,3929,1068,1116,10,469,2892,174,151
2020-10-04,143,536,488,355,2785,725,0,46,118,1868,756,70,443,262,1453,1087,1157,616,893,644,471,35,0,1039,1465,321,279,610,305,404,48,695,181,392,1386,941,0,259,980,0,691,426,1802,915,1393,1067,7,419,1865,154,139
2020-10-05,198,759,417,316,1851,1078,823,28,120,1415,789,50,516,458,1853,830,253,541,218,515,501,25,1455,973,1349,215,212,2258,501,452,0,606,155,337,1147,1057,1234,279,789,343,577,179,2201,3474,1105,687,32,427,1696,114,125
2020-10-06,151,1009,641,864,2976,1065,121,105,103,2251,936,83,545,660,1617,970,1180,1036,532,495,413,21,1147,941,1123,975,500,1504,489,498,86,742,315,479,1149,1335,1364,290,969,177,811,277,1993,5519,716,625,4,556,2020,193,141
2020-10-07,125,600,809,604,3897,1113,123,0,84,2582,1492,108,1288,671,2630,1281,115,2393,2156,535,460,38,1211,911,1252,563,716,1711,522,639,0,625,425,431,1218,1424,1006,295,1368,180,735,1021,1833,3254,1007,509,6,758,2319,208,129
2020-10-08,138,1598,1265,863,3920,1163,384,113,132,3306,1265,101,1564,673,3094,1450,1605,868,524,444,761,35,1395,1271,1675,578,614,2428,642,663,147,1415,384,480,2078,1539,1212,482,1292,269,1050,526,1991,2824,1501,1844,11,693,3132,183,193
2020-10-09,188,1214,1167,683,4208,1073,290,78,145,2908,1625,161,1224,662,3117,1816,337,1001,257,765,734,27,1310,1390,2109,862,722,2034,596,0,92,990,485,766,1609,1840,1524,410,1425,249,921,749,1406,3134,1343,1114,8,548,2988,374,243
2020-10-10,234,801,908,894,3802,831,0,75,171,0,1237,71,1161,613,2905,1918,83,989,0,639,636,30,1637,1516,4700,957,718,2321,635,1828,122,962,481,806,1503,1356,1533,398,1741,0,945,703,1871,3642,1354,1256,11,848,2742,220,120
2020-10-11,246,716,613,597,3373,740,0,66,132,5570,1140,101,901,365,2727,1570,1587,847,1181,563,562,25,0,1440,280,294,585,1719,472,495,51,837,261,380,1274,1291,766,331,1171,0,785,607,2930,1509,1200,811,11,375,2676,205,156
2020-10-12,196,1100,654,475,2637,1470,1339,38,159,1533,902,42,510,597,2740,1574,345,638,60,760,504,32,1900,1171,266,296,423,1276,490,457,65,633,379,569,1254,1430,797,212,1099,0,649,349,1223,4673,988,854,8,607,1956,149,191
2020-10-13,155,882,680,684,2872,1517,320,46,105,2725,993,61,969,584,2853,1549,1182,761,682,749,482,28,1369,1135,344,713,486,1734,663,704,71,1191,351,487,1204,1447,1309,313,1313,666,828,408,1535,4439,987,1235,10,719,3279,276,162
2020-10-14,166,1224,1079,901,3484,1336,164,64,71,2883,1297,99,1482,645,2866,1165,277,1322,880,580,575,36,1587,1369,4575,876,599,1926,695,924,70,1148,577,479,1098,2039,1122,380,1287,204,926,861,2297,4711,1144,805,3,698,3107,266,213
2020-10-15,172,1225,1278,1113,3288,1404,167,34,95,3356,1640,90,1152,718,4014,1943,1497,1182,743,587,630,18,2451,1163,1959,1322,723,2532,879,961,77,1163,668,655,1538,2178,1221,365,1574,274,1297,765,1411,4070,1498,1331,14,775,3747,261,198
2020-10-16,219,1312,1015,738,3204,1410,802,89,164,3449,1609,89,1690,1094,5106,2283,217,1311,774,767,781,29,2177,2290,2390,1116,662,2684,768,1286,88,1044,812,716,1747,2148,1472,410,1651,253,1147,763,1706,6257,1496,1183,12,826,3861,502,290
2020-10-17,207,980,883,973,3018,1060,0,79,218,4044,1534,96,952,878,3629,2482,108,1291,0,584,798,49,1972,1694,2239,751,630,2102,711,618,111,1088,573,967,1695,2234,1160,380,1897,0,961,780,2661,2116,1340,1114,11,566,0,219,151
2020-10-18,213,865,644,690,3441,998,0,36,151,2539,1174,82,636,510,4245,1605,1486,810,1143,730,530,25,0,1722,1885,0,596,2303,655,736,0,1092,445,609,1512,1562,831,217,1281,0,776,634,2618,6799,1097,900,11,467,0,276,209
2020-10-19,201,1076,531,748,3399,1946,1191,25,103,1707,752,37,726,698,3113,1584,621,640,201,828,497,24,2614,1627,1529,586,569,1144,1049,749,121,1807,514,582,1209,1837,774,262,1232,656,619,551,2173,5138,1168,690,9,492,16956,212,286
2020-10-20,229,1132,844,1040,3878,1962,434,50,129,3662,1128,88,1142,873,3713,1498,1301,1297,699,976,590,26,1852,1092,1577,730,703,1578,522,592,82,1266,594,656,1238,2015,1475,342,1539,302,884,591,1943,5730,1081,926,10,800,4686,227,215
2020-10-21,222,1395,1155,975,3182,1866,416,53,50,2144,1312,77,1048,987,4342,1732,390,1452,1363,702,492,37,1852,1060,1534,801,619,1842,1044,899,89,1319,819,565,1716,2366,1307,307,1516,474,864,549,1723,4486,1363,1018,15,703,4363,215,322
2020-10-22,166,3832,1202,994,6369,1917,502,39,153,5558,1785,102,1483,950,4941,2850,1422,1303,772,1049,743,39,2168,1561,2082,958,928,2400,894,977,77,1434,662,789,1892,2425,1628,0,2071,471,1128,915,3166,5147,1543,1332,16,812,3632,322,271
2020-10-23,250,2130,1337,976,6219,1754,679,72,159,3689,2224,140,1643,1073,5000,2467,490,1449,699,1070,712,31,1916,1711,2161,795,863,2716,963,1225,118,1344,791,812,1834,2518,1373,905,2169,524,1064,1125,2639,7347,1960,1180,29,949,4643,336,426
2020-10-24,314,1264,1183,890,5245,1435,0,97,160,4471,1846,89,1460,1021,6161,2741,72,1732,0,1203,796,42,3439,2259,2698,1212,639,2584,848,705,126,2189,872,1147,2124,2858,1829,391,2162,0,792,912,3577,3520,1608,1088,27,741,4673,323,260
2020-10-25,504,892,797,1391,2960,1046,0,61,114,2385,1318,119,1402,650,4057,2153,1810,1462,972,1077,792,63,0,1680,2020,0,738,1807,529,582,90,1414,823,891,1920,2309,1051,362,1750,0,1337,1027,3072,2596,1765,999,30,596,3778,191,236
2020-10-26,340,1215,612,801,3394,2189,2047,45,207,3377,958,37,960,697,4729,1974,347,924,227,1212,565,52,4029,1570,1869,675,621,1643,898,702,69,1657,723,475,1545,2116,663,335,1667,906,823,515,1490,5501,1201,904,10,547,3011,317,436
2020-10-27,363,1329,952,1158,4697,3132,538,94,81,4298,1491,64,1365,882,4000,1983,2708,1771,922,1260,897,58,2651,2164,1873,854,845,2141,816,877,133,2001,583,730,1781,2509,1010,372,2367,421,1078,966,2435,6536,1145,1134,30,751,5501,486,329
2020-10-28,356,1508,961,1043,4382,3289,490,67,143,4115,1653,61,2072,862,6110,2548,376,1857,1098,1181,684,77,3461,1908,2461,1000,620,2253,1225,1169,111,2094,657,571,1711,2607,743,420,2275,499,912,1241,2662,13946,1575,1345,7,880,4130,357,340
2020-10-29,356,1338,1072,1315,4392,3202,1319,101,161,4198,1823,77,2315,961,6362,3618,2735,1811,394,1346,962,80,3917,2867,720,970,887,2885,1373,1605,127,1975,1078,1073,2351,3590,1041,565,2404,368,1100,954,2358,7142,1837,1429,21,1111,5145,399,361
2020-10-30,382,1819,1162,1565,5311,3047,761,70,198,5592,1377,100,2772,1064,8489,3163,535,1937,433,1582,927,100,3270,3154,5574,749,1063,2809,1455,1495,116,2368,1005,1232,2328,3845,1302,595,2512,562,1003,1522,2383,5853,2292,1456,14,978,5357,526,521
2020-10-31,437,1681,1316,1901,4698,2278,0,122,200,2331,2565,68,2788,798,7899,3465,40,1977,0,1430,967,96,3992,3007,2903,824,885,2805,1150,1087,200,1752,581,977,2393,2915,1267,533,2628,0,1018,1401,148,6103,1724,1551,24,876,5808,468,270
2020-11-01,333,845,867,1527,4210,2791,0,103,175,4865,1192,83,2464,480,6980,2750,3327,1423,1071,1131,864,49,0,2200,2583,340,694,2057,968,934,106,2173,742,716,2122,3303,1349,508,2082,0,1411,1303,2470,3577,1854,1202,17,1040,3553,423,425
2020-11-02,345,1234,584,666,4501,4436,2651,69,185,4651,939,77,1542,757,6222,3077,447,1028,275,842,850,87,6888,2948,3067,365,757,1336,1211,954,98,1948,872,637,1870,2909,1084,549,1965,1246,894,514,1885,6262,1196,1026,23,745,3505,355,444
2020-11-03,373,1812,878,1679,5718,4603,985,86,115,4637,31605,87,1810,1179,6516,2881,2667,1709,1153,1036,771,127,3392,3476,2494,644,907,2349,1171,1440,128,2446,1136,911,2069,4229,1331,482,2954,423,1035,978,2999,5520,1669,1261,18,1534,6104,358,454
2020-11-04,412,1423,1293,815,5186,4752,530,77,108,4423,2611,155,2888,1290,7538,3698,476,1630,1016,1714,1000,146,4277,3827,3057,766,796,2425,1563,1828,122,3052,1011,1068,2068,4071,1246,589,2761,579,918,905,2631,7532,2110,1157,30,1124,6256,392,423
2020-11-05,309,1601,1548,2135,7073,5272,1687,81,219,6257,2488,99,5277,1265,9935,4412,4747,2268,681,1862,1198,189,5827,3942,4105,1612,1013,2859,1803,2124,247,2581,859,1267,3217,4961,2101,790,2932,628,769,1328,1402,9165,2807,1366,36,1772,6284,559,365
2020-11-06,518,1603,1870,1996,6327,5406,1065,110,282,5245,2802,138,3375,1330,11802,4647,898,2228,870,2113,1541,184,4194,5442,4603,967,979,2908,1644,2681,206,2761,1284,1562,3211,5008,1878,769,3583,630,1233,1433,3571,6958,2987,1568,23,1748,6411,540,996
2020-11-07,582,1387,1598,2620,8858,3511,0,99,223,4452,2610,128,4388,1403,12438,4899,212,2156,0,2302,1410,156,6426,4647,4665,1031,1001,2676,1116,1702,223,3687,1277,1824,3900,5549,0,979,3994,0,1870,1316,4156,4183,2956,2103,21,1450,7521,522,192
2020-11-08,509,1147,1038,1880,5842,2702,0,110,345,6820,1024,128,4524,649,10009,4652,4843,1177,1266,1823,1081,93,0,5908,4019,804,731,2094,1149,1574,244,2508,1210,1276,3579,4541,4507,861,3175,0,946,1405,5349,10155,2386,1302,45,1246,4407,795,713
2020-11-09,463,1858,945,435,6145,6193,3307,86,305,3924,1272,63,5132,1266,10573,4135,545,1729,391,1328,1375,195,8845,3926,3570,516,374,1521,944,1582,208,2722,1408,960,3446,4706,2197,707,3276,1629,703,903,2373,9654,2247,1302,23,1420,4470,401,700
2020-11-10,521,39,1424,3434,8242,6593,1521,86,204,4353,4319,78,3917,1201,12623,4829,391,2079,1330,2154,1338,172,6901,4893,4824,933,1098,2582,1094,2182,216,4451,1258,1322,3957,6508,1702,754,4504,789,1347,1010,3005,7739,2517,1435,47,1662,7432,511,1232
2020-11-11,498,2075,1962,2030,7407,5832,1788,206,230,5838,2242,117,4626,1693,12657,5036,5315,2698,0,2660,1714,142,6611,4889,4380,1256,919,3119,1819,2209,220,3814,1487,1107,4253,5874,2177,861,4793,978,1257,1330,3906,10546,2335,1594,73,2025,7537,885,132
2020-11-12,485,2000,1809,1399,7690,5992,1158,128,204,5607,2982,97,4951,1158,12702,6591,160,2336,3829,2648,1477,193,7157,7225,5511,1271,961,2893,1485,2611,312,4121,1742,1469,5225,7101,2357,1109,5460,988,1495,1990,3139,8879,3919,1521,116,2247,8223,696,1105
